"Order_ID","Order_Date","Customer_ID","Product_ID","Store_ID","Quantity","Unit_Price","Discount_%","Discount_Amount","Gross_Sales","Net_Sales","Profit","Payment_Mode","Order_Status"
"O517486","2025-04-08 00:00:00","C204759","P100574","S3110","5","2775.87","0","0","13879.35","13879.35","9857.05","UPI","Cancelled"
"O517487","2024-03-03 00:00:00","C202918","P100026","S3083","2","7935.13","20","3174.05","15870.26","12696.21","10302.67","Debit Card","Completed"
"O517488","2025-03-07 00:00:00","C200475","P100744","S3074","5","2267.26","20","2267.26","11336.3","9069.04","4235.44","Wallet","Returned"
"O517489","2025-08-21 00:00:00","C204717","P100711","S3109","4","1870.15","10","748.06","7480.6","6732.54","-9048.14","Cash","Completed"
"O517490","2025-09-06 00:00:00","C204059","P100348","S3080","4","6454.86","20","5163.89","25819.44","20655.55","18239.55","Credit Card","Completed"
"O517491","2025-12-20 00:00:00","C201693","P100251","S3047","2","5262","20","2104.8","10524","8419.2","3841.24","Wallet","Completed"
"O517492","2024-01-31 00:00:00","C203069","P100264","S3086","5","1394.36","5","348.59","6971.8","6623.21","-13171.84","Cash","Completed"
"O517493","2024-04-12 00:00:00","C202355","P100730","S3112","5","4199.75","0","0","20998.75","20998.75","3913.1","Credit Card","Completed"
"O517494","2024-07-09 00:00:00","C200396","P100511","S3012","5","5409.9","0","0","27049.5","27049.5","21435.2","Credit Card","Completed"
"O517495","2025-02-20 00:00:00","C204927","P100522","S3061","3","4691.01","5","703.65","14073.03","13369.38","11193.24","Debit Card","Completed"
"O517496","2025-06-28 00:00:00","C204902","P100521","S3059","4","2605.43","20","2084.34","10421.72","8337.38","-11420.78","Credit Card","Completed"
"O517497","2025-03-24 00:00:00","C202789","P100159","S3084","4","7499.63","15","4499.78","29998.52","25498.74","16738.5","Cash","Completed"
"O517498","2024-04-30 00:00:00","C200207","P100523","S3012","4","3019.69","15","1811.81","12078.76","10266.95","-3696.93","UPI","Completed"
"O517499","2024-06-15 00:00:00","C202499","P100194","S3038","3","3341.18","20","2004.71","10023.54","8018.83","568.66","UPI","Completed"
"O517500","2024-02-03 00:00:00","C201608","P100726","S3089","3","5734.5","15","2580.52","17203.5","14622.98","6774.62","UPI","Completed"
"O517501","2024-08-14 00:00:00","C204414","P100751","S3033","1","2584.86","15","387.73","2584.86","2197.13","1740.38","Credit Card","Completed"
"O517502","2025-11-24 00:00:00","C201737","P100765","S3092","4","3991.01","0","0","15964.04","15964.04","-50.52","Cash","Completed"
"O517503","2025-12-08 00:00:00","C202763","P100790","S3065","3","494.65","20","296.79","1483.95","1187.16","-11533.59","Cash","Completed"
"O517504","2025-01-03 00:00:00","C204707","P100629","S3069","4","6113.44","0","0","24453.76","24453.76","16360.24","Credit Card","Completed"
"O517505","2024-04-05 00:00:00","C202114","P100770","S3111","4","1402.27","0","0","5609.08","5609.08","-9402.76","UPI","Returned"
"O517506","2024-03-24 00:00:00","C203770","P100465","S3097","2","5120.3","0","0","10240.6","10240.6","2190.64","UPI","Completed"
"O517507","2025-12-29 00:00:00","C203907","P100487","S3016","5","5117.88","15","3838.41","25589.4","21750.99","-2046.26","UPI","Completed"
"O517508","2025-10-08 00:00:00","C202428","P100659","S3090","3","2451.21","15","1103.04","7353.63","6250.59","1596.96","UPI","Completed"
"O517509","2024-02-20 00:00:00","C200258","P100420","S3086","2","441.54","20","176.62","883.08","706.46","549.44","Wallet","Completed"
"O517510","2024-04-10 00:00:00","C201642","P100050","S3003","5","2997.01","0","0","14985.05","14985.05","1444.95","Wallet","Completed"
"O517511","2024-07-28 00:00:00","C200877","P100198","S3021","2","4139.02","20","1655.61","8278.04","6622.43","-1373.41","Debit Card","Completed"
"O517512","2025-07-29 00:00:00","C200592","P100642","S3101","4","945.37","20","756.3","3781.48","3025.18","733.02","Credit Card","Completed"
"O517513","2025-06-02 00:00:00","C200672","P100301","S3114","5","3812.59","15","2859.44","19062.95","16203.51","-2191.04","UPI","Completed"
"O517514","2024-05-31 00:00:00","C204924","P100137","S3093","3","2152.71","20","1291.63","6458.13","5166.5","-6243.7","Cash","Completed"
"O517515","2024-06-07 00:00:00","C203598","P100129","S3100","1","4912.98","15","736.95","4912.98","4176.03","2413.91","UPI","Completed"
"O517516","2024-05-19 00:00:00","C203894","P100481","S3080","4","7538.47","0","0","30153.88","30153.88","10887.92","Wallet","Completed"
"O517517","2025-06-07 00:00:00","C202924","P100327","S3096","4","2141.47","15","1284.88","8565.88","7281","2407.2","Cash","Completed"
"O517518","2024-01-29 00:00:00","C201751","P100625","S3037","3","4742.75","10","1422.82","14228.25","12805.42","3652.58","Wallet","Completed"
"O517519","2025-03-16 00:00:00","C203073","P100514","S3056","5","6328.76","10","3164.38","31643.8","28479.42","12340.62","UPI","Completed"
"O517520","2025-10-14 00:00:00","C203343","P100750","S3061","2","5947.96","10","1189.59","11895.92","10706.33","10398.97","Debit Card","Completed"
"O517521","2024-08-15 00:00:00","C202192","P100078","S3021","5","2727.17","15","2045.38","13635.85","11590.47","2732.17","Wallet","Completed"
"O517522","2024-08-11 00:00:00","C204619","P100558","S3095","2","264.95","0","0","529.9","529.9","-165.5","UPI","Completed"
"O517523","2024-02-15 00:00:00","C202600","P100566","S3056","1","7116.16","20","1423.23","7116.16","5692.93","3413.59","Credit Card","Completed"
"O517524","2024-02-28 00:00:00","C203132","P100708","S3028","1","7256.4","10","725.64","7256.4","6530.76","2594.93","Debit Card","Completed"
"O517525","2025-01-13 00:00:00","C204954","P100118","S3004","5","6436.94","10","3218.47","32184.7","28966.23","20254.88","UPI","Completed"
"O517526","2024-10-13 00:00:00","C203139","P100252","S3096","1","1284.67","15","192.7","1284.67","1091.97","-2143.74","Wallet","Completed"
"O517527","2025-02-24 00:00:00","C202292","P100571","S3118","5","7692.19","5","1923.05","38460.95","36537.9","13340.25","Wallet","Completed"
"O517528","2024-08-24 00:00:00","C201389","P100532","S3033","4","2819.35","20","2255.48","11277.4","9021.92","-2630.16","Cash","Completed"
"O517529","2025-11-02 00:00:00","C201170","P100472","S3016","5","3120","15","2340","15600","13260","9993.3","UPI","Completed"
"O517530","2024-02-22 00:00:00","C203409","P100576","S3023","1","1300.83","15","195.12","1300.83","1105.71","-3532.94","Wallet","Completed"
"O517531","2025-01-15 00:00:00","C203981","P100547","S3036","1","5531.13","20","1106.23","5531.13","4424.9","18.51","UPI","Returned"
"O517532","2025-07-27 00:00:00","C200757","P100536","S3067","1","5124.27","0","0","5124.27","5124.27","648.03","UPI","Returned"
"O517533","2024-09-22 00:00:00","C200722","P100784","S3102","3","4043.18","20","2425.91","12129.54","9703.63","6621.19","UPI","Completed"
"O517534","2025-10-14 00:00:00","C201873","P100230","S3111","4","4224.77","5","844.95","16899.08","16054.13","2202.73","Cash","Completed"
"O517535","2025-09-12 00:00:00","C204251","P100036","S3114","3","6287.63","5","943.14","18862.89","17919.75","12570.39","Credit Card","Completed"
"O517536","2025-12-25 00:00:00","C200887","P100130","S3077","4","1152","5","230.4","4608","4377.6","-8116.52","UPI","Completed"
"O517537","2024-05-19 00:00:00","C204936","P100691","S3106","4","652.75","5","130.55","2611","2480.45","-17041.87","Credit Card","Completed"
"O517538","2024-06-10 00:00:00","C203955","P100537","S3042","2","2777.58","20","1111.03","5555.16","4444.13","2444.65","Credit Card","Completed"
"O517539","2025-05-26 00:00:00","C201336","P100080","S3036","2","5684.83","10","1136.97","11369.66","10232.69","4531.95","UPI","Completed"
"O517540","2024-09-22 00:00:00","C204891","P100232","S3053","4","6359.41","15","3815.65","25437.64","21621.99","17459.03","Cash","Completed"
"O517541","2024-08-24 00:00:00","C204207","P100763","S3043","3","787.17","0","0","2361.51","2361.51","1588.53","UPI","Returned"
"O517542","2024-05-08 00:00:00","C201288","P100403","S3008","1","4766.24","15","714.94","4766.24","4051.3","-835.71","Credit Card","Completed"
"O517543","2024-01-06 00:00:00","C201180","P100675","S3003","1","6047.15","15","907.07","6047.15","5140.08","3269.67","Debit Card","Completed"
"O517544","2025-12-17 00:00:00","C204859","P100739","S3010","2","6009.27","5","600.93","12018.54","11417.61","7820.43","Debit Card","Completed"
"O517545","2024-07-04 00:00:00","C200320","P100630","S3010","3","3141.4","5","471.21","9424.2","8952.99","6629.34","Cash","Completed"
"O517546","2024-12-15 00:00:00","C204278","P100370","S3016","5","6829.93","0","0","34149.65","34149.65","17394.75","Wallet","Completed"
"O517547","2025-04-06 00:00:00","C202696","P100719","S3110","4","4064.42","10","1625.77","16257.68","14631.91","5294.67","Credit Card","Completed"
"O517548","2025-12-29 00:00:00","C203396","P100260","S3102","3","3388.67","15","1524.9","10166.01","8641.11","5235.78","Cash","Completed"
"O517549","2025-05-18 00:00:00","C202217","P100730","S3108","5","4199.75","5","1049.94","20998.75","19948.81","2863.16","Cash","Returned"
"O517550","2024-07-22 00:00:00","C204665","P100321","S3071","5","5253.05","10","2626.52","26265.25","23638.72","7134.47","Debit Card","Completed"
"O517551","2025-01-19 00:00:00","C203775","P100128","S3098","1","1338.55","15","200.78","1338.55","1137.77","-1793.97","Cash","Completed"
"O517552","2024-07-26 00:00:00","C204707","P100522","S3116","4","4691.01","5","938.2","18764.04","17825.84","14924.32","Credit Card","Completed"
"O517553","2025-06-01 00:00:00","C201716","P100799","S3074","2","1788.67","5","178.87","3577.34","3398.47","1541.93","Debit Card","Completed"
"O517554","2025-12-27 00:00:00","C201140","P100477","S3085","3","6029.33","15","2713.2","18087.99","15374.79","4695.45","Wallet","Completed"
"O517555","2024-01-23 00:00:00","C204104","P100673","S3036","5","5944.57","5","1486.14","29722.85","28236.71","16854.56","Credit Card","Completed"
"O517556","2024-10-06 00:00:00","C200351","P100543","S3042","5","2967.58","5","741.9","14837.9","14096","12172.6","Cash","Completed"
"O517557","2024-11-03 00:00:00","C201320","P100025","S3040","1","5833.58","20","1166.72","5833.58","4666.86","-289.42","Wallet","Completed"
"O517558","2024-07-23 00:00:00","C204416","P100126","S3046","4","5857.71","0","0","23430.84","23430.84","9209.04","UPI","Returned"
"O517559","2024-07-26 00:00:00","C204350","P100701","S3074","1","3270.76","0","0","3270.76","3270.76","2478.02","Wallet","Completed"
"O517560","2024-04-02 00:00:00","C201548","P100096","S3119","3","6302.36","15","2836.06","18907.08","16071.02","15486.71","Cash","Completed"
"O517561","2024-12-01 00:00:00","C202829","P100127","S3087","3","6142.86","15","2764.29","18428.58","15664.29","14514.12","Debit Card","Completed"
"O517562","2025-11-14 00:00:00","C200955","P100185","S3117","1","4384.82","20","876.96","4384.82","3507.86","-1100.34","Cash","Completed"
"O517563","2025-11-30 00:00:00","C200071","P100288","S3057","4","1456.19","0","0","5824.76","5824.76","-5833","Wallet","Cancelled"
"O517564","2024-12-23 00:00:00","C200757","P100209","S3043","1","1702.66","5","85.13","1702.66","1617.53","-2292.73","Credit Card","Completed"
"O517565","2024-03-31 00:00:00","C204508","P100523","S3114","3","3019.69","15","1358.86","9059.07","7700.21","-2772.7","Cash","Completed"
"O517566","2024-04-24 00:00:00","C202496","P100457","S3020","5","7268.28","10","3634.14","36341.4","32707.26","30965.66","Debit Card","Completed"
"O517567","2025-06-17 00:00:00","C200133","P100038","S3076","5","121.42","5","30.36","607.1","576.74","-23658.56","Cash","Completed"
"O517568","2024-01-16 00:00:00","C200624","P100401","S3049","3","4888.15","0","0","14664.45","14664.45","-326.85","UPI","Completed"
"O517569","2025-05-20 00:00:00","C204851","P100224","S3012","5","5281.7","5","1320.43","26408.5","25088.08","16160.08","Credit Card","Returned"
"O517570","2024-11-13 00:00:00","C202775","P100462","S3111","4","7644.08","20","6115.26","30576.32","24461.06","19176.9","Debit Card","Completed"
"O517571","2024-01-01 00:00:00","C202243","P100730","S3113","3","4199.75","20","2519.85","12599.25","10079.4","-171.99","UPI","Completed"
"O517572","2024-06-23 00:00:00","C200355","P100549","S3000","5","3925.87","20","3925.87","19629.35","15703.48","2262.78","Credit Card","Completed"
"O517573","2024-01-01 00:00:00","C203646","P100691","S3104","3","652.75","10","195.82","1958.25","1762.42","-12879.32","Credit Card","Completed"
"O517574","2024-06-18 00:00:00","C204788","P100132","S3045","1","5283.08","0","0","5283.08","5283.08","918.97","UPI","Completed"
"O517575","2024-01-19 00:00:00","C202097","P100180","S3009","4","988.97","15","593.38","3955.88","3362.5","-13564.22","Debit Card","Completed"
"O517576","2024-11-05 00:00:00","C201983","P100298","S3075","5","4997.75","15","3748.31","24988.75","21240.44","15776.54","UPI","Completed"
"O517577","2024-08-24 00:00:00","C201576","P100114","S3058","5","3482.88","0","0","17414.4","17414.4","14516.65","Credit Card","Completed"
"O517578","2025-09-04 00:00:00","C200925","P100579","S3021","4","6114.26","0","0","24457.04","24457.04","13942.08","Wallet","Cancelled"
"O517579","2024-10-15 00:00:00","C202845","P100068","S3048","5","4526.96","0","0","22634.8","22634.8","10111.9","Credit Card","Completed"
"O517580","2025-10-25 00:00:00","C202926","P100295","S3015","4","3646.78","15","2188.07","14587.12","12399.05","6717.85","UPI","Completed"
"O517581","2025-03-29 00:00:00","C200703","P100203","S3048","3","1674.8","0","0","5024.4","5024.4","-954.12","Debit Card","Completed"
"O517582","2024-11-17 00:00:00","C200388","P100056","S3055","3","3347.96","10","1004.39","10043.88","9039.49","6966.19","UPI","Returned"
"O517583","2024-03-10 00:00:00","C202171","P100245","S3107","1","2273.08","5","113.65","2273.08","2159.43","429.15","UPI","Completed"
"O517584","2024-08-03 00:00:00","C204296","P100299","S3077","1","2870.81","15","430.62","2870.81","2440.19","-693.49","Credit Card","Completed"
"O517585","2025-08-14 00:00:00","C201604","P100287","S3002","3","2734.85","5","410.23","8204.55","7794.32","-5231.11","Credit Card","Completed"
"O517586","2025-05-14 00:00:00","C201599","P100646","S3117","1","7153.27","5","357.66","7153.27","6795.61","3527.11","Wallet","Completed"
"O517587","2024-09-27 00:00:00","C203480","P100609","S3033","2","7282.88","10","1456.58","14565.76","13109.18","4415.42","Credit Card","Completed"
"O517588","2025-04-17 00:00:00","C203316","P100379","S3116","3","4695.83","0","0","14087.49","14087.49","3949.35","Credit Card","Completed"
"O517589","2025-02-16 00:00:00","C204721","P100725","S3043","1","1996.1","0","0","1996.1","1996.1","1616.17","Credit Card","Completed"
"O517590","2024-03-11 00:00:00","C202492","P100269","S3021","4","4513.27","5","902.65","18053.08","17150.43","12427.03","Wallet","Completed"
"O517591","2025-09-14 00:00:00","C204036","P100659","S3082","5","2451.21","5","612.8","12256.05","11643.25","3887.2","Debit Card","Completed"
"O517592","2024-05-27 00:00:00","C201108","P100267","S3041","5","1364.89","10","682.45","6824.45","6142.01","-7853.24","Debit Card","Completed"
"O517593","2025-08-25 00:00:00","C204791","P100602","S3045","4","1674.39","20","1339.51","6697.56","5358.05","-11700.15","Wallet","Completed"
"O517594","2024-07-04 00:00:00","C200700","P100060","S3003","4","2895.5","0","0","11582","11582","-4646.4","Debit Card","Completed"
"O517595","2025-01-13 00:00:00","C202954","P100121","S3039","4","1137.16","20","909.73","4548.64","3638.91","1409.23","Debit Card","Completed"
"O517596","2024-06-19 00:00:00","C204196","P100198","S3013","2","4139.02","15","1241.71","8278.04","7036.33","-959.51","Cash","Completed"
"O517597","2025-10-31 00:00:00","C201960","P100017","S3088","3","5535.97","20","3321.58","16607.91","13286.33","1459.1","Wallet","Completed"
"O517598","2024-02-03 00:00:00","C203103","P100286","S3082","5","6639.73","0","0","33198.65","33198.65","31955.95","Debit Card","Completed"
"O517599","2024-08-02 00:00:00","C204007","P100544","S3034","1","1805.71","10","180.57","1805.71","1625.14","-2386.62","Cash","Completed"
"O517600","2024-06-18 00:00:00","C203691","P100471","S3107","2","986.74","20","394.7","1973.48","1578.78","-2615.36","Cash","Cancelled"
"O517601","2024-02-08 00:00:00","C200720","P100011","S3082","5","5883.79","20","5883.79","29418.95","23535.16","-1160.99","Wallet","Completed"
"O517602","2024-10-30 00:00:00","C203003","P100690","S3020","3","7585.69","0","0","22757.07","22757.07","19025.22","Credit Card","Completed"
"O517603","2024-05-04 00:00:00","C201883","P100146","S3036","3","3941.56","15","1773.7","11824.68","10050.98","-4906.33","UPI","Completed"
"O517604","2024-03-03 00:00:00","C201746","P100736","S3056","2","1139.92","20","455.97","2279.84","1823.87","1603.99","Cash","Completed"
"O517605","2024-07-24 00:00:00","C200824","P100605","S3032","4","3846.32","15","2307.79","15385.28","13077.49","10573.45","Cash","Completed"
